#{"t_start": 1724151161.8511932, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
-227.20938,500,18099.112087,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
316.26382,500,18225.647642,pursuer_0_0.69312053694221,pursuer_0_1.4296228547456489,pursuer_0_0
2776.5728,500,18225.648394,pursuer_1_0.3852923118927266,pursuer_1_1.447951329461715,pursuer_1_0
2618.9675,500,18225.648475,pursuer_0_0.41221504046759655,pursuer_0_1.0268760696266301,pursuer_0_0
1625.9843,500,18225.648532,pursuer_1_0.5197472661502318,pursuer_1_1.208849970251946,pursuer_1_0
2483.4219,500,18225.648584,pursuer_0_0.42882198530654436,pursuer_0_1.3911345519540526,pursuer_0_0
617.40436,500,18225.648638,pursuer_1_0.6462809931928943,pursuer_1_1.3792481565729668,pursuer_1_0
2427.0732,500,18225.648691,pursuer_0_0.4360807861231641,pursuer_0_1.344542146762298,pursuer_0_0
2819.7612,500,18225.648736,pursuer_1_0.38016566435652194,pursuer_1_1.3296718899995141,pursuer_1_0
2701.9275,500,18225.648778,pursuer_0_0.40572818043509673,pursuer_0_1.4698981577229073,pursuer_0_0
80.070755,500,18225.648826,pursuer_1_0.719769078507691,pursuer_1_1.4608927554943472,pursuer_1_0
2759.8225,500,18225.648878,pursuer_0_0.3969676224135543,pursuer_0_1.4049347729139592,pursuer_0_0
2631.5735,500,18225.648917,pursuer_1_0.3994731477963079,pursuer_1_1.4047663182715273,pursuer_1_0
3108.618,500,18225.648958,pursuer_0_0.3596858399241297,pursuer_0_1.322807566807686,pursuer_0_0
-231.13148,500,18225.648998,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-113.05643,500,18225.649037,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2461.1877,500,18225.649082,pursuer_1_0.4197928259671911,pursuer_1_1.050247298441295,pursuer_1_0
2500.665,500,18353.685484,pursuer_0_0.43160736571650704,pursuer_0_1.5,pursuer_0_0
-220.29579,500,18353.686735,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1637.1198,500,18353.686819,pursuer_0_0.5280234434131118,pursuer_0_1.2208949296591998,pursuer_0_0
-210.83792,500,18353.686868,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-110.518654,500,18353.686908,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2823.44,500,18353.686951,pursuer_1_0.37959429363204167,pursuer_1_1.475085847929538,pursuer_1_0
2594.2258,500,18353.686993,pursuer_0_0.41805599168461477,pursuer_0_1.0651256111164586,pursuer_0_0
-229.45766,500,18353.687032,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
275.16855,500,18353.68707,pursuer_0_0.704167739098581,pursuer_0_1.4509499535940564,pursuer_0_0
-215.44133,500,18353.687107,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-123.32595,500,18353.687143,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1968.0983,500,18353.687179,pursuer_1_0.4819161108248705,pursuer_1_1.187478218158388,pursuer_1_0
953.3551,500,18353.687217,pursuer_0_0.6164759395260095,pursuer_0_1.3396776359727738,pursuer_0_0
1452.7592,500,18353.687253,pursuer_1_0.540686862692953,pursuer_1_1.2376098577431598,pursuer_1_0
2328.2073,500,18353.687289,pursuer_0_0.44489971334326,pursuer_0_1.0866169500466634,pursuer_0_0
1770.8407,500,18353.687329,pursuer_1_0.5030856646554297,pursuer_1_1.1811098671665665,pursuer_1_0
-151.68547,500,18496.827288,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-235.24403,500,18496.827972,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2586.3823,500,18496.828038,pursuer_0_0.41727499718285155,pursuer_0_1.0309797156083969,pursuer_0_0
-208.7134,500,18496.828085,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
579.88434,500,18496.828128,pursuer_0_0.6604145530680553,pursuer_0_1.392843138111227,pursuer_0_0
2883.8918,500,18496.82817,pursuer_1_0.36944417872533897,pursuer_1_1.4114402530989145,pursuer_1_0
-113.53266,500,18496.828212,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2497.326,500,18496.828253,pursuer_1_0.4164317134379207,pursuer_1_1.0255404133196313,pursuer_1_0
2483.2817,500,18496.828293,pursuer_0_0.4305480165858168,pursuer_0_1.1353092171754742,pursuer_0_0
2134.648,500,18496.828342,pursuer_1_0.4538926429947706,pursuer_1_1.0999382895090706,pursuer_1_0
-143.04054,500,18496.828389,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2121.1926,500,18496.828432,pursuer_1_0.45865081840594746,pursuer_1_1.1413693190071985,pursuer_1_0
2403.3384,500,18496.828473,pursuer_0_0.4394899841806407,pursuer_0_1.0763920551939266,pursuer_0_0
1775.2028,500,18496.828514,pursuer_1_0.5009623057895423,pursuer_1_1.195910963489518,pursuer_1_0
2293.805,500,18496.828554,pursuer_0_0.4476844006995768,pursuer_0_1.09960505287836,pursuer_0_0
2417.9397,500,18496.828595,pursuer_1_0.4231821028762429,pursuer_1_1.1138262800182945,pursuer_1_0
2432.6638,500,18610.25562,pursuer_0_0.43266756682122387,pursuer_0_1.0647388971627065,pursuer_0_0
1759.2301,500,18610.255727,pursuer_1_0.5048662639412302,pursuer_1_1.1838296213363892,pursuer_1_0
2550.1138,500,18610.255776,pursuer_0_0.4226250558362411,pursuer_0_1.429256844235362,pursuer_0_0
2256.1943,500,18610.255817,pursuer_1_0.44312004910048997,pursuer_1_1.2617089452387151,pursuer_1_0
2393.0513,500,18610.255854,pursuer_0_0.43787430446485914,pursuer_0_1.1925117335187334,pursuer_0_0
-261.07553,500,18610.255893,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-132.07394,500,18610.25593,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-222.97392,500,18610.255967,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2781.9585,500,18610.256004,pursuer_0_0.3947106534151042,pursuer_0_1.3613420295276737,pursuer_0_0
-220.93974,500,18610.256041,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-119.79195,500,18610.256078,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-212.64975,500,18610.256115,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2463.3176,500,18610.256152,pursuer_0_0.4302237557137602,pursuer_0_1.0548244498179704,pursuer_0_0
2266.7756,500,18610.256188,pursuer_1_0.4437961143739232,pursuer_1_1.1065181959410701,pursuer_1_0
2877.463,500,18610.256223,pursuer_0_0.3808098062991722,pursuer_0_1.2631671980766581,pursuer_0_0
-231.69638,500,18610.25626,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1722.7437,500,18731.314271,pursuer_0_0.5180685436509214,pursuer_0_1.2050094556210023,pursuer_0_0
-243.65155,500,18731.314365,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-112.84432,500,18731.314406,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2360.1074,500,18731.31444,pursuer_1_0.43074619186502744,pursuer_1_1.05756549096174,pursuer_1_0
467.39203,500,18731.31449,pursuer_0_0.6775086414249667,pursuer_0_1.4110298401636634,pursuer_0_0
399.9058,500,18731.314525,pursuer_1_0.6764855128164937,pursuer_1_1.4122158323761043,pursuer_1_0
-145.53046,500,18731.314557,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-215.46944,500,18731.314589,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1564.6809,500,18731.314628,pursuer_0_0.5388673262970921,pursuer_0_1.2337019098736923,pursuer_0_0
-227.13765,500,18731.314661,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
567.13904,500,18731.314702,pursuer_0_0.6697278049437988,pursuer_0_1.4136944418224782,pursuer_0_0
2976.3809,500,18731.314739,pursuer_1_0.3683799300561905,pursuer_1_1.4559650938505313,pursuer_1_0
-147.14009,500,18731.314774,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-236.93898,500,18731.314805,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2132.3052,500,18731.314835,pursuer_0_0.4739087036410033,pursuer_0_1.211310016357801,pursuer_0_0
2785.4836,500,18731.314867,pursuer_1_0.3831002850794124,pursuer_1_1.2351940555650802,pursuer_1_0
-125.44604,500,18840.553951,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2445.027,500,18840.554108,pursuer_1_0.42286211419527026,pursuer_1_1.0464495701043675,pursuer_1_0
-126.191574,500,18840.554195,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-215.37364,500,18840.554245,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
73.57717,500,18840.554284,pursuer_0_0.7295493711851354,pursuer_0_1.4722627657503427,pursuer_0_0
-12.59096,500,18840.55432,pursuer_1_0.729515398639924,pursuer_1_1.4745792532324975,pursuer_1_0
2547.244,500,18840.554355,pursuer_0_0.42254764508965664,pursuer_0_1.047502768836223,pursuer_0_0
2518.459,500,18840.55439,pursuer_1_0.4136484070179779,pursuer_1_1.1404034507694263,pursuer_1_0
-132.7278,500,18840.554424,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2501.999,500,18840.554458,pursuer_1_0.41457998910041266,pursuer_1_1.0213849096247285,pursuer_1_0
2449.9402,500,18840.554492,pursuer_0_0.4339518281266402,pursuer_0_1.067274587615824,pursuer_0_0
-223.4503,500,18840.554526,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2702.47,500,18840.55456,pursuer_0_0.4010823159253349,pursuer_0_1.3204206712089426,pursuer_0_0
1082.3219,500,18840.554593,pursuer_1_0.5855566999680661,pursuer_1_1.2972981643828334,pursuer_1_0
1528.2944,500,18840.554627,pursuer_0_0.5408657632873376,pursuer_0_1.2365264730136023,pursuer_0_0
-214.28908,500,18840.554662,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-143.38316,500,18957.412293,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-229.65396,500,18957.41244,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2296.7117,500,18957.412502,pursuer_0_0.4506536649725798,pursuer_0_1.1878879837613467,pursuer_0_0
2449.661,500,18957.412546,pursuer_1_0.42205042709835516,pursuer_1_1.0812806969409035,pursuer_1_0
-113.28969,500,18957.412585,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-230.86046,500,18957.412619,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2039.945,500,18957.412653,pursuer_0_0.4798759192344116,pursuer_0_1.144426863079523,pursuer_0_0
-256.7386,500,18957.412691,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
349.54956,500,18957.412727,pursuer_0_0.6955771319826096,pursuer_0_1.4432178568008562,pursuer_0_0
2216.5806,500,18957.412765,pursuer_1_0.44610425306348905,pursuer_1_1.0872683268498449,pursuer_1_0
2546.2778,500,18957.412803,pursuer_0_0.4217740321410118,pursuer_0_1.0372114536213843,pursuer_0_0
2504.6057,500,18957.412838,pursuer_1_0.4153532633740656,pursuer_1_1.0249327633749767,pursuer_1_0
-114.958725,500,18957.412873,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2660.3328,500,18957.412908,pursuer_1_0.3988600919052117,pursuer_1_1.1001335095277014,pursuer_1_0
2582.993,500,18957.412941,pursuer_0_0.41727499718285155,pursuer_0_1.0309797156083969,pursuer_0_0
-232.07353,500,18957.412974,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-134.74399,500,19068.648169,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-231.74678,500,19068.648827,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-115.94938,500,19068.648895,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1932.2148,500,19068.648937,pursuer_1_0.48101910590621166,pursuer_1_1.149212949969393,pursuer_1_0
1474.5675,500,19068.648973,pursuer_0_0.5505172211630044,pursuer_0_1.2487006519365156,pursuer_0_0
1354.9415,500,19068.649009,pursuer_1_0.5531017797087219,pursuer_1_1.2536011879555444,pursuer_1_0
-112.71019,500,19068.649043,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-214.14502,500,19068.649076,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-125.61641,500,19068.649109,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2391.3066,500,19068.649145,pursuer_1_0.42732889594861195,pursuer_1_1.055680189256729,pursuer_1_0
-133.28319,500,19068.649179,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2529.03,500,19068.649212,pursuer_1_0.4113890698294491,pursuer_1_1.123616899756856,pursuer_1_0
2336.62,500,19068.649246,pursuer_0_0.4455611696588978,pursuer_0_1.130655960129708,pursuer_0_0
2439.2988,500,19068.649279,pursuer_1_0.42041483073884306,pursuer_1_1.0395408791056968,pursuer_1_0
2343.6433,500,19068.649311,pursuer_0_0.4473854658414529,pursuer_0_1.1836108952816955,pursuer_0_0
-232.46109,500,19068.649345,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2608.7607,500,19164.818268,pursuer_0_0.41431275340973006,pursuer_0_1.0385607905903704,pursuer_0_0
-207.89085,500,19164.818832,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2951.0325,500,19164.818918,pursuer_0_0.37320158963740946,pursuer_0_1.2889984004205528,pursuer_0_0
996.5411,500,19164.81897,pursuer_1_0.5989280259770747,pursuer_1_1.3185201007145109,pursuer_1_0
1993.6372,500,19164.819015,pursuer_0_0.4864530144752405,pursuer_0_1.155072554967813,pursuer_0_0
-222.17308,500,19164.819056,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2238.3508,500,19164.819107,pursuer_0_0.4552678554706736,pursuer_0_1.105506458261223,pursuer_0_0
-243.1743,500,19164.819146,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-121.73387,500,19164.819185,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-240.93974,500,19164.819237,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-121.76754,500,19164.819279,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
218.67686,500,19164.819325,pursuer_1_0.6968123808442168,pursuer_1_1.4351842184109926,pursuer_1_0
2598.1423,500,19164.81937,pursuer_0_0.415813072876918,pursuer_0_1.0295363874505479,pursuer_0_0
-240.76646,500,19164.819407,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2695.3545,500,19164.81945,pursuer_0_0.40525340937864757,pursuer_0_1.0498776256458386,pursuer_0_0
2232.807,500,19164.81949,pursuer_1_0.4450730786646747,pursuer_1_1.0885287652789775,pursuer_1_0
467.7804,500,19276.666889,pursuer_0_0.6790508925869727,pursuer_0_1.41888266438151,pursuer_0_0
-208.7882,500,19276.667528,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2375.4749,500,19276.6676,pursuer_0_0.4405346329108265,pursuer_0_1.0799999077851519,pursuer_0_0
-222.22998,500,19276.667648,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-122.59814,500,19276.667694,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2422.4348,500,19276.667729,pursuer_1_0.42067121172406835,pursuer_1_1.0365964353035673,pursuer_1_0
-131.83237,500,19276.667767,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2563.8975,500,19276.667808,pursuer_1_0.4087167367361358,pursuer_1_1.1041524901480628,pursuer_1_0
2585.9683,500,19276.667844,pursuer_0_0.4170617210641196,pursuer_0_1.0358063267245896,pursuer_0_0
2392.1946,500,19276.667878,pursuer_1_0.4292953918991436,pursuer_1_1.0579917067177982,pursuer_1_0
-112.33826,500,19276.667912,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2241.0688,500,19276.667945,pursuer_1_0.44593326431992886,pursuer_1_1.0853549793100405,pursuer_1_0
-132.29796,500,19276.667979,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-208.81323,500,19276.668011,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2996.2957,500,19276.668044,pursuer_0_0.3719006748084597,pursuer_0_1.218389641230867,pursuer_0_0
1773.956,500,19276.668077,pursuer_1_0.5010960288027726,pursuer_1_1.1794664062484155,pursuer_1_0
-123.34244,500,19375.34472,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2484.7476,500,19375.345378,pursuer_1_0.41772852059415055,pursuer_1_1.0441822425093235,pursuer_1_0
-123.992096,500,19375.34545,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-228.24115,500,19375.345495,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-121.91516,500,19375.345535,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-225.103,500,19375.345572,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-163.5791,500,19375.345609,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-212.98541,500,19375.345648,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-110.16922,500,19375.345684,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2359.316,500,19375.34572,pursuer_1_0.43032891235681453,pursuer_1_1.0567230082476344,pursuer_1_0
2507.34,500,19375.345758,pursuer_0_0.42541404123964255,pursuer_0_1.1921509800915249,pursuer_0_0
2274.527,500,19375.345795,pursuer_1_0.4468837174680759,pursuer_1_1.496139427204182,pursuer_1_0
-142.5634,500,19375.345833,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-206.51674,500,19375.34587,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-152.0031,500,19375.345907,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-210.8035,500,19375.345943,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2277.1821,500,19496.827549,pursuer_0_0.4545699677168069,pursuer_0_1.4678797476503112,pursuer_0_0
-227.25856,500,19496.828253,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
3011.2373,500,19496.828339,pursuer_0_0.36743277133750446,pursuer_0_1.4743871859128352,pursuer_0_0
-221.26659,500,19496.828395,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2498.3792,500,19496.828445,pursuer_0_0.4306392131153374,pursuer_0_1.0556665651223034,pursuer_0_0
2874.898,500,19496.828491,pursuer_1_0.3793605442111723,pursuer_1_1.2131188571023044,pursuer_1_0
2634.5906,500,19496.828538,pursuer_0_0.4105905168575816,pursuer_0_1.0321254543772034,pursuer_0_0
2357.1023,500,19496.828584,pursuer_1_0.4310558624923891,pursuer_1_1.0565090021514785,pursuer_1_0
2379.9277,500,19496.828627,pursuer_0_0.441246393357298,pursuer_0_1.2560751545086373,pursuer_0_0
-230.28418,500,19496.828673,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2904.0188,500,19496.828717,pursuer_0_0.37912224839201636,pursuer_0_1.2805253377183918,pursuer_0_0
2541.351,500,19496.828762,pursuer_1_0.4138764673307532,pursuer_1_1.0216098623853644,pursuer_1_0
2931.27,500,19496.828804,pursuer_0_0.37654910954921617,pursuer_0_1.1834168882784568,pursuer_0_0
2467.9795,500,19496.82885,pursuer_1_0.4194582201689939,pursuer_1_1.0426997961535818,pursuer_1_0
-129.92769,500,19496.828895,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2680.2788,500,19496.828938,pursuer_1_0.39371244252800536,pursuer_1_1.2246062143717,pursuer_1_0
-113.484245,500,19620.899988,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2871.5393,500,19620.900457,pursuer_1_0.3720510952910008,pursuer_1_1.2485715597534892,pursuer_1_0
467.8521,500,19620.900531,pursuer_0_0.6790009792127438,pursuer_0_1.4200178584293623,pursuer_0_0
-213.40804,500,19620.900592,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-125.1818,500,19620.900635,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-215.53104,500,19620.900673,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1469.6506,500,19620.900719,pursuer_0_0.5517422603786241,pursuer_0_1.4218435065426653,pursuer_0_0
2842.271,500,19620.90077,pursuer_1_0.3773290909296634,pursuer_1_1.437081984997572,pursuer_1_0
-113.95173,500,19620.900812,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-213.62665,500,19620.90085,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-121.55212,500,19620.900888,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2540.6072,500,19620.900926,pursuer_1_0.4125443693663303,pursuer_1_1.0258241820510992,pursuer_1_0
2233.4146,500,19620.900965,pursuer_0_0.457759044215678,pursuer_0_1.1068412457350096,pursuer_0_0
-224.52113,500,19620.901004,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-112.581795,500,19620.901042,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
305.32138,500,19620.90108,pursuer_1_0.6883859159219516,pursuer_1_1.426405018727305,pursuer_1_0
-134.17293,500,19742.605083,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2390.1997,500,19742.60619,pursuer_1_0.4308406806443925,pursuer_1_1.0807547498493022,pursuer_1_0
-117.81953,500,19742.606308,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-227.5848,500,19742.606354,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-137.05246,500,19742.606408,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-234.1177,500,19742.606452,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2577.7927,500,19742.606488,pursuer_0_0.4190788643424568,pursuer_0_1.5,pursuer_0_0
-235.30124,500,19742.606527,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2474.0918,500,19742.606569,pursuer_0_0.43117496517611315,pursuer_0_1.0700069214268033,pursuer_0_0
2470.9412,500,19742.606611,pursuer_1_0.4190902912578238,pursuer_1_1.1555626412087394,pursuer_1_0
2420.2546,500,19742.60665,pursuer_0_0.43451298791826576,pursuer_0_1.0797298460634883,pursuer_0_0
2453.0334,500,19742.606686,pursuer_1_0.41963601781431226,pursuer_1_1.0378706728827731,pursuer_1_0
-116.15208,500,19742.606733,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-227.98306,500,19742.606767,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1263.1152,500,19742.606807,pursuer_0_0.5767848324409628,pursuer_0_1.2844023205429058,pursuer_0_0
1149.5442,500,19742.606846,pursuer_1_0.5782892582504576,pursuer_1_1.2928220356721474,pursuer_1_0
-112.36586,500,19862.807494,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1293.1035,500,19862.808133,pursuer_1_0.5604703096738299,pursuer_1_1.266326064524546,pursuer_1_0
