#{"t_start": 1724071915.097326, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
2270.1765,500,97643.756669,pursuer_1_0.4496720843784628,pursuer_1_1.4484811202154482,pursuer_1_0
805.5058,500,97744.251511,pursuer_0_0.6393276727279246,pursuer_0_1.3719699043477087,pursuer_0_0
2879.4436,500,97744.252654,pursuer_1_0.3752847003456247,pursuer_1_1.1912515154276173,pursuer_1_0
3028.9553,500,97744.252745,pursuer_0_0.36914893215803113,pursuer_0_1.494518759940834,pursuer_0_0
1793.0579,500,97744.252806,pursuer_1_0.5032439634206635,pursuer_1_1.1841591891385428,pursuer_1_0
3213.2095,500,97744.25285,pursuer_0_0.3518411888192507,pursuer_0_1.3923149618364075,pursuer_0_0
2380.39,500,97744.252895,pursuer_1_0.4334480480846504,pursuer_1_1.2504694338915059,pursuer_1_0
2478.9492,500,97744.252941,pursuer_0_0.6257610046583395,pursuer_0_1.1242177514251117,pursuer_0_0
-225.99318,500,97744.252988,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2272.2454,500,97744.253031,pursuer_0_0.45894103082030957,pursuer_0_1.3121694906728194,pursuer_0_0
2656.738,500,97744.253075,pursuer_1_0.40196184315260625,pursuer_1_1.145167836087865,pursuer_1_0
1167.7157,500,97744.253121,pursuer_0_0.5901216084657629,pursuer_0_1.3184182930499275,pursuer_0_0
2661.4553,500,97744.253164,pursuer_1_0.40211598143840094,pursuer_1_1.474680498923704,pursuer_1_0
2660.3394,500,97744.253204,pursuer_0_0.41108177743214885,pursuer_0_1.3587783530037725,pursuer_0_0
913.38617,500,97744.253244,pursuer_1_0.6174979381916071,pursuer_1_1.3384771278088003,pursuer_1_0
2427.867,500,97744.253285,pursuer_0_0.4332223431161095,pursuer_0_1.0674839962350886,pursuer_0_0
2921.8147,500,97744.253324,pursuer_1_0.3727668185007062,pursuer_1_1.2144414930385432,pursuer_1_0
2959.3965,500,97845.082727,pursuer_0_0.3788687590311968,pursuer_0_1.4014618954415963,pursuer_0_0
1967.379,500,97845.082841,pursuer_1_0.4801773660915457,pursuer_1_1.3094937371371909,pursuer_1_0
-120.24641,500,97845.082898,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2100.796,500,97845.082945,pursuer_1_0.4607692985396007,pursuer_1_1.4046119383658144,pursuer_1_0
-147.50217,500,97845.082995,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1737.9554,500,97845.083038,pursuer_1_0.5114540096761423,pursuer_1_1.465613790548228,pursuer_1_0
2474.7068,500,97845.083079,pursuer_0_0.4281565090348786,pursuer_0_1.057362539807569,pursuer_0_0
950.4062,500,97845.083126,pursuer_1_0.6045233438282065,pursuer_1_1.3244559882354334,pursuer_1_0
1946.1694,500,97845.083177,pursuer_0_0.49492524448962294,pursuer_0_1.1684837419074583,pursuer_0_0
2534.0818,500,97845.083225,pursuer_1_0.4157153826868845,pursuer_1_1.4295974507445468,pursuer_1_0
-109.92248,500,97845.083271,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
597.2706,500,97845.083316,pursuer_1_0.6529906851929793,pursuer_1_1.3910795535130005,pursuer_1_0
2634.5884,500,97845.083367,pursuer_0_0.48828640821788255,pursuer_0_1.26361815487019,pursuer_0_0
1449.6553,500,97845.083418,pursuer_1_0.5446177740840132,pursuer_1_1.2601953983795162,pursuer_1_0
-59.104076,500,97845.083465,pursuer_0_0.6735512075746289,pursuer_0_0,pursuer_0_0
2744.9275,500,97845.083512,pursuer_1_0.39039929953689073,pursuer_1_1.2434034132244565,pursuer_1_0
2751.2373,500,97945.480791,pursuer_0_0.3980414893197215,pursuer_0_1.1892159153890565,pursuer_0_0
1490.0851,500,97945.480896,pursuer_1_0.536880521317537,pursuer_1_1.2308832841365323,pursuer_1_0
-87.78193,500,97945.480944,pursuer_0_0.6241843153367772,pursuer_0_0,pursuer_0_0
1790.9795,500,97945.480985,pursuer_1_0.5018730458077978,pursuer_1_1.4304252712642875,pursuer_1_0
2416.889,500,97945.481023,pursuer_0_0.43824233135549795,pursuer_0_1.1412792979478006,pursuer_0_0
3080.8293,500,97945.481062,pursuer_1_0.3513448189620364,pursuer_1_1.397881181791633,pursuer_1_0
2454.787,500,97945.4811,pursuer_0_0.4319737503533457,pursuer_0_1.1839165811929495,pursuer_0_0
1112.8137,500,97945.481138,pursuer_1_0.5874299922399001,pursuer_1_1.4200605758941836,pursuer_1_0
1790.1323,500,97945.481177,pursuer_0_0.5076201986804392,pursuer_0_1.1935745668436635,pursuer_0_0
2244.1997,500,97945.481218,pursuer_1_0.45140827795924915,pursuer_1_1.4951586519861872,pursuer_1_0
1297.0092,500,97945.481256,pursuer_0_0.5601006776499592,pursuer_0_1.4414281001412521,pursuer_0_0
2156.5098,500,97945.481293,pursuer_1_0.4589737846843441,pursuer_1_1.163208540754946,pursuer_1_0
-119.82205,500,97945.481331,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2581.4792,500,97945.481378,pursuer_1_0.4075262349845988,pursuer_1_1.1380494328308983,pursuer_1_0
-111.99474,500,97945.481425,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1502.4805,500,97945.481461,pursuer_1_0.5378041418220385,pursuer_1_1.2401913215172478,pursuer_1_0
-171.8966,500,98054.986585,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2243.3723,500,98054.986686,pursuer_1_0.4551787031449031,pursuer_1_1.395089188785003,pursuer_1_0
2854.172,500,98054.986731,pursuer_0_0.38553937918568804,pursuer_0_1.43577293017997,pursuer_0_0
-79.96166,500,98054.986768,pursuer_1_0.7433910605831516,pursuer_1_1.4930217975258615,pursuer_1_0
1330.8192,500,98054.986802,pursuer_0_0.5721897512458299,pursuer_0_1.3739481169961634,pursuer_0_0
1822.5894,500,98054.986837,pursuer_1_0.5013758414253597,pursuer_1_1.471887190263982,pursuer_1_0
2259.307,500,98054.98687,pursuer_0_0.4559850344717172,pursuer_0_1.337450499265972,pursuer_0_0
1668.8606,500,98054.986932,pursuer_1_0.5189412796664591,pursuer_1_1.42758848341726,pursuer_1_0
2611.6306,500,98054.986984,pursuer_0_0.4112155427923205,pursuer_0_1.0300341166362723,pursuer_0_0
512.74536,500,98054.987028,pursuer_1_0.6603446963389318,pursuer_1_1.393971333417563,pursuer_1_0
92.322655,500,98054.987062,pursuer_0_0.7245888091104451,pursuer_0_1.470031959441414,pursuer_0_0
1025.3917,500,98054.987097,pursuer_1_0.5989405641840296,pursuer_1_1.424884008040183,pursuer_1_0
2800.613,500,98054.98713,pursuer_0_0.38903103361208446,pursuer_0_1.3371725131703005,pursuer_0_0
1054.9662,500,98054.987163,pursuer_1_0.5922420992076034,pursuer_1_1.3073227476402418,pursuer_1_0
1461.3237,500,98054.987197,pursuer_0_0.45497105631598433,pursuer_0_1.2543666696711016,pursuer_0_0
2518.9917,500,98054.987229,pursuer_1_0.41291739852344245,pursuer_1_1.185063913899271,pursuer_1_0
-120.075,500,98181.804534,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1672.0604,500,98181.804653,pursuer_1_0.5178943809746318,pursuer_1_1.2102323902389651,pursuer_1_0
1162.174,500,98181.804717,pursuer_0_0.5862225077089531,pursuer_0_1.395435639510878,pursuer_0_0
2935.6167,500,98181.804771,pursuer_1_0.37040064363838743,pursuer_1_1.4780086853002528,pursuer_1_0
2479.0598,500,98181.804824,pursuer_0_0.48056195469589896,pursuer_0_1.4831869557599977,pursuer_0_0
1225.9282,500,98181.804873,pursuer_1_0.5667390920818155,pursuer_1_1.276114211652918,pursuer_1_0
1789.5905,500,98181.804923,pursuer_0_0.5432810992376234,pursuer_0_1.3141835013678107,pursuer_0_0
1172.3179,500,98181.804974,pursuer_1_0.5815984856848907,pursuer_1_1.3161388581950926,pursuer_1_0
978.973,500,98181.805024,pursuer_0_0.618198682467957,pursuer_0_1.3406103930329842,pursuer_0_0
2906.9329,500,98181.805074,pursuer_1_0.3732821063949411,pursuer_1_1.2398473073377383,pursuer_1_0
2055.6106,500,98181.805125,pursuer_0_0.5225787143742162,pursuer_0_1.1410869643292043,pursuer_0_0
1122.5469,500,98181.805173,pursuer_1_0.5822439586125457,pursuer_1_1.3031124000417722,pursuer_1_0
3122.77,500,98181.805222,pursuer_0_0.3813915570074417,pursuer_0_1.2618230929187362,pursuer_0_0
2337.1199,500,98181.805273,pursuer_1_0.44584977364374256,pursuer_1_1.1779957588815626,pursuer_1_0
1626.6831,500,98181.805325,pursuer_0_0.5364741268253211,pursuer_0_1.4153328325142123,pursuer_0_0
2845.747,500,98181.805375,pursuer_1_0.3794605141688504,pursuer_1_1.4843327272739923,pursuer_1_0
-99.570656,500,98305.404529,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2693.514,500,98305.405482,pursuer_1_0.39513165723602034,pursuer_1_1.319252192426464,pursuer_1_0
1803.4675,500,98305.405563,pursuer_0_0.5110749791627824,pursuer_0_1.1959938695711088,pursuer_0_0
775.70776,500,98305.405636,pursuer_1_0.6272838284884906,pursuer_1_1.350794905859804,pursuer_1_0
46.168488,500,98305.405687,pursuer_0_0.7374177956732152,pursuer_0_1.4825996788787075,pursuer_0_0
502.6269,500,98305.405732,pursuer_1_0.6621770803428284,pursuer_1_1.3949802546726857,pursuer_1_0
325.44873,500,98305.405775,pursuer_0_0.6683144834310873,pursuer_0_1.4430039877620184,pursuer_0_0
1562.3016,500,98305.405817,pursuer_1_0.5317713113026915,pursuer_1_1.2369923969699328,pursuer_1_0
1459.3202,500,98305.405859,pursuer_0_0.55138644567219,pursuer_0_1.2538666439557042,pursuer_0_0
407.03424,500,98305.4059,pursuer_1_0.6763385869445772,pursuer_1_1.4888123289489028,pursuer_1_0
-97.90031,500,98305.405941,pursuer_0_0.6253130898187944,pursuer_0_0,pursuer_0_0
1731.6257,500,98305.405981,pursuer_1_0.5068318279773432,pursuer_1_1.1896092611796192,pursuer_1_0
-141.01859,500,98305.406022,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2032.2904,500,98305.406062,pursuer_1_0.47425534027286737,pursuer_1_1.3273862872731388,pursuer_1_0
1614.5244,500,98305.406102,pursuer_0_0.6142849206359996,pursuer_0_1.422597931002748,pursuer_0_0
722.74243,500,98305.406143,pursuer_1_0.6360946750208709,pursuer_1_1.4176293271175453,pursuer_1_0
1524.9502,500,98442.096306,pursuer_0_0.5443856210304859,pursuer_0_1.2507255989232424,pursuer_0_0
2848.1025,500,98442.096769,pursuer_1_0.38125879120284256,pursuer_1_1.48893280382824,pursuer_1_0
2365.2678,500,98442.096839,pursuer_0_0.5429229887910828,pursuer_0_1.049026332701723,pursuer_0_0
58.520443,500,98442.096883,pursuer_1_0.7205657670327958,pursuer_1_1.473558598391951,pursuer_1_0
1064.3298,500,98442.096923,pursuer_0_0.6008512630730515,pursuer_0_1.317214462921705,pursuer_0_0
-217.54367,500,98442.096965,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
441.15662,500,98442.097001,pursuer_0_0.6826202059929752,pursuer_0_1.425520426755911,pursuer_0_0
1455.8285,500,98442.097035,pursuer_1_0.5426989510402359,pursuer_1_1.2404410710106966,pursuer_1_0
-108.77441,500,98442.09707,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2482.074,500,98442.097103,pursuer_1_0.4233414451420753,pursuer_1_1.4790695042071722,pursuer_1_0
2613.774,500,98442.097137,pursuer_0_0.41312434111891655,pursuer_0_1.3227865001023118,pursuer_0_0
1135.0597,500,98442.097172,pursuer_1_0.5833835003008242,pursuer_1_1.3008123369451228,pursuer_1_0
578.02673,500,98442.097217,pursuer_0_0.5510749005744281,pursuer_0_1.415584654986086,pursuer_0_0
2325.8254,500,98442.097259,pursuer_1_0.4375163677183099,pursuer_1_1.4634257782921298,pursuer_1_0
2429.195,500,98442.097298,pursuer_0_0.4346532023116566,pursuer_0_1.4315752047869297,pursuer_0_0
2903.399,500,98442.097335,pursuer_1_0.3678876133304129,pursuer_1_1.3396003919671176,pursuer_1_0
6.327854,500,98549.863042,pursuer_0_0.7443536322930713,pursuer_0_1.4976735290073189,pursuer_0_0
2701.0835,500,98549.863966,pursuer_1_0.3963824233007476,pursuer_1_1.4541284617514694,pursuer_1_0
2575.599,500,98549.864045,pursuer_0_0.4196202349900096,pursuer_0_1.2147858705093424,pursuer_0_0
1760.1775,500,98549.864097,pursuer_1_0.5085135482498228,pursuer_1_1.4626410568613288,pursuer_1_0
-128.3965,500,98549.864134,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2314.088,500,98549.864168,pursuer_1_0.43832154970624226,pursuer_1_1.0708812410966586,pursuer_1_0
2294.2927,500,98549.864203,pursuer_0_0.4579732594087705,pursuer_0_1.474652859227182,pursuer_0_0
2710.7844,500,98549.864236,pursuer_1_0.3941673730382961,pursuer_1_1.1938725852219785,pursuer_1_0
1286.5103,500,98549.864268,pursuer_0_0.5954983700276419,pursuer_0_1.2783096556383977,pursuer_0_0
933.9236,500,98549.8643,pursuer_1_0.6040682716933281,pursuer_1_1.3288757878071051,pursuer_1_0
2628.4038,500,98549.864332,pursuer_0_0.41405201409060205,pursuer_0_1.3139466416465877,pursuer_0_0
-259.01404,500,98549.864366,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1178.8905,500,98549.864408,pursuer_0_0.45395792568633214,pursuer_0_1.317010703558954,pursuer_0_0
2374.175,500,98549.864451,pursuer_1_0.43309857010620995,pursuer_1_1.3075672033200092,pursuer_1_0
2532.1416,500,98549.864484,pursuer_0_0.5040000408068851,pursuer_0_1.3116345268760625,pursuer_0_0
-202.87878,500,98549.86452,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1309.394,500,98642.47623,pursuer_0_0.5693542022052229,pursuer_0_1.2757487430682937,pursuer_0_0
2407.6445,500,98642.476672,pursuer_1_0.42465606012788726,pursuer_1_1.3340571427682892,pursuer_1_0
1225.9785,500,98642.476751,pursuer_0_0.5818174523199188,pursuer_0_1.2923682305081605,pursuer_0_0
2332.477,500,98642.476803,pursuer_1_0.43598690273449303,pursuer_1_1.1653700578049146,pursuer_1_0
2298.2446,500,98642.476848,pursuer_0_0.4621753534923384,pursuer_0_1.1014647774562025,pursuer_0_0
1671.9882,500,98642.476882,pursuer_1_0.5166214767946172,pursuer_1_1.204245001072386,pursuer_1_0
2584.2961,500,98642.476925,pursuer_0_0.4171501101976379,pursuer_0_1.0826543495893743,pursuer_0_0
-205.8869,500,98642.476959,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-61.100433,500,98642.476995,pursuer_0_0.7493388874940815,pursuer_0_1.4988335518527818,pursuer_0_0
1938.5817,500,98642.477036,pursuer_1_0.485344473891608,pursuer_1_1.1532932291122,pursuer_1_0
2578.7766,500,98642.477069,pursuer_0_0.42162875450987564,pursuer_0_1.4177507117373311,pursuer_0_0
2705.1414,500,98642.477099,pursuer_1_0.3977507275094398,pursuer_1_1.473821312975458,pursuer_1_0
1478.8722,500,98642.477131,pursuer_0_0.5510481997693428,pursuer_0_1.3280932177123541,pursuer_0_0
1667.0286,500,98642.477162,pursuer_1_0.5179084989701963,pursuer_1_1.374116366945444,pursuer_1_0
3006.983,500,98642.477198,pursuer_0_0.3696598402697198,pursuer_0_1.496345357223042,pursuer_0_0
94.40785,500,98642.477233,pursuer_1_0.7244919331786785,pursuer_1_1.4861869901507672,pursuer_1_0
2585.711,500,98755.877153,pursuer_0_0.41879966781539985,pursuer_0_1.4819872044745663,pursuer_0_0
-202.64864,500,98755.878427,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2905.4644,500,98755.8785,pursuer_0_0.3738968784729084,pursuer_0_1.281333988260231,pursuer_0_0
2054.9077,500,98755.878537,pursuer_1_0.4698476246593331,pursuer_1_1.133716486016726,pursuer_1_0
2899.5186,500,98755.878571,pursuer_0_0.38348562715094836,pursuer_0_1.4935375488659592,pursuer_0_0
2570.8413,500,98755.878604,pursuer_1_0.408078459350465,pursuer_1_1.4061014590745224,pursuer_1_0
2890.1052,500,98755.878636,pursuer_0_0.3793977755088216,pursuer_0_1.3901515812620553,pursuer_0_0
2980.9048,500,98755.878668,pursuer_1_0.3656273330605695,pursuer_1_1.2459507488609491,pursuer_1_0
2168.2725,500,98755.878702,pursuer_0_0.4670150153928029,pursuer_0_1.1333946311773515,pursuer_0_0
2403.7224,500,98755.878735,pursuer_1_0.42178697012785804,pursuer_1_1.4369898558526213,pursuer_1_0
2921.6636,500,98755.878766,pursuer_0_0.3751651657101207,pursuer_0_1.4026589460521646,pursuer_0_0
248.4385,500,98755.878797,pursuer_1_0.7023566787127523,pursuer_1_1.445281371187079,pursuer_1_0
2402.8242,500,98755.878829,pursuer_0_0.40303741489851025,pursuer_0_1.4868573564743437,pursuer_0_0
2881.724,500,98755.87886,pursuer_1_0.37667607736395337,pursuer_1_1.2837446955463578,pursuer_1_0
438.45224,500,98755.878892,pursuer_0_0.6896824247419748,pursuer_0_1.4377299404227273,pursuer_0_0
677.5603,500,98755.878923,pursuer_1_0.64694015313235,pursuer_1_1.4159754222382768,pursuer_1_0
2448.3357,500,98856.579824,pursuer_0_0.4443077005610018,pursuer_0_1.0596492489533385,pursuer_0_0
2417.5466,500,98856.580253,pursuer_1_0.4269243721883511,pursuer_1_1.4261476269478623,pursuer_1_0
1423.2231,500,98856.580342,pursuer_0_0.5543730557037851,pursuer_0_1.255520277378744,pursuer_0_0
1339.5377,500,98856.580409,pursuer_1_0.5539953178486946,pursuer_1_1.2587747081229512,pursuer_1_0
2350.202,500,98856.580469,pursuer_0_0.4499652059158202,pursuer_0_1.4815924604657733,pursuer_0_0
2445.801,500,98856.580526,pursuer_1_0.4228661588018203,pursuer_1_1.486696928552761,pursuer_1_0
2730.556,500,98856.580579,pursuer_0_0.3949969708428472,pursuer_0_1.3527269077513768,pursuer_0_0
2369.7097,500,98856.580632,pursuer_1_0.44295473387649437,pursuer_1_1.4018429094384404,pursuer_1_0
1836.0747,500,98856.580684,pursuer_0_0.5078047894346647,pursuer_0_1.4128152650480832,pursuer_0_0
1530.2985,500,98856.58074,pursuer_1_0.5311867382137395,pursuer_1_1.2308057866420246,pursuer_1_0
-120.577515,500,98856.580793,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1667.7465,500,98856.580844,pursuer_1_0.5184568857956463,pursuer_1_1.4959485657188707,pursuer_1_0
-161.11172,500,98856.580897,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2064.1582,500,98856.580949,pursuer_1_0.46938997520810194,pursuer_1_1.456689910470521,pursuer_1_0
896.80927,500,98856.581002,pursuer_0_0.6199256563934887,pursuer_0_1.341544938638998,pursuer_0_0
1439.8319,500,98856.581052,pursuer_1_0.5431974886224434,pursuer_1_1.2424699627325126,pursuer_1_0
1329.2689,500,98956.354515,pursuer_0_0.5671798409382663,pursuer_0_1.285688087226639,pursuer_0_0
1381.014,500,98956.355543,pursuer_1_0.5554476324607107,pursuer_1_1.4478871624091292,pursuer_1_0
2841.6125,500,98956.35562,pursuer_0_0.3851539556202406,pursuer_0_1.311957376490572,pursuer_0_0
2077.2876,500,98956.355678,pursuer_1_0.4637144706876166,pursuer_1_1.2533828434410617,pursuer_1_0
2845.0542,500,98956.355718,pursuer_0_0.38816305639349397,pursuer_0_1.4111868544736546,pursuer_0_0
2218.565,500,98956.355756,pursuer_1_0.4492941751649914,pursuer_1_1.2527625804903209,pursuer_1_0
2484.1777,500,98956.355794,pursuer_0_0.4315843280983799,pursuer_0_1.059251430626747,pursuer_0_0
17.825642,500,98956.35583,pursuer_1_0.7275337009405403,pursuer_1_1.4734517645730474,pursuer_1_0
2437.6077,500,98956.355863,pursuer_0_0.4372948152308944,pursuer_0_1.1307206527923621,pursuer_0_0
2775.7954,500,98956.355898,pursuer_1_0.3921900494455719,pursuer_1_1.424156260619241,pursuer_1_0
642.0293,500,98956.355933,pursuer_0_0.6538640960718854,pursuer_0_1.3921422505692462,pursuer_0_0
2098.724,500,98956.355967,pursuer_1_0.4599457712006705,pursuer_1_1.1122303681031795,pursuer_1_0
647.5484,500,98956.356002,pursuer_0_0.6243751147564626,pursuer_0_1.400644495295983,pursuer_0_0
2650.4133,500,98956.356035,pursuer_1_0.3990839401699744,pursuer_1_1.492530277100066,pursuer_1_0
184.27876,500,98956.356068,pursuer_0_0.7220155152623917,pursuer_0_1.4885078199505515,pursuer_0_0
2740.0994,500,98956.356102,pursuer_1_0.3877568731440199,pursuer_1_1.1942751363286654,pursuer_1_0
2242.5483,500,99056.000667,pursuer_0_0.45930477222268457,pursuer_0_1.1481848003238175,pursuer_0_0
1937.1707,500,99056.002456,pursuer_1_0.48718363774506,pursuer_1_1.2892690774943178,pursuer_1_0
1565.9263,500,99056.002535,pursuer_0_0.5055845439696708,pursuer_0_1.3164136778521314,pursuer_0_0
2211.4675,500,99056.002582,pursuer_1_0.454682204800346,pursuer_1_1.4932053000899181,pursuer_1_0
2865.3535,500,99056.002622,pursuer_0_0.38355588033300575,pursuer_0_1.169531765882598,pursuer_0_0
-207.85504,500,99056.002658,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2537.3027,500,99056.002691,pursuer_0_0.48389479202836255,pursuer_0_1.2997153890648279,pursuer_0_0
540.0691,500,99056.002724,pursuer_1_0.6650235520859119,pursuer_1_1.4677166974037545,pursuer_1_0
1164.1345,500,99056.002756,pursuer_0_0.5971189856987479,pursuer_0_1.45187040757542,pursuer_0_0
2470.3716,500,99056.002789,pursuer_1_0.42299251305079877,pursuer_1_1.1663347248802278,pursuer_1_0
1650.393,500,99056.002821,pursuer_0_0.4851050003183829,pursuer_0_1.2378233488710422,pursuer_0_0
2229.4966,500,99056.002853,pursuer_1_0.449465181115587,pursuer_1_1.4465340677762821,pursuer_1_0
-110.956635,500,99056.002885,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-186.24545,500,99056.002917,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-153.16219,500,99056.002949,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2804.2703,500,99056.00298,pursuer_1_0.3844424436582751,pursuer_1_1.4684922479674725,pursuer_1_0
2819.6377,500,99157.526686,pursuer_0_0.3909120397512843,pursuer_0_1.4449251909561573,pursuer_0_0
2994.5398,500,99157.527676,pursuer_1_0.3574313360084087,pursuer_1_1.3100329331423903,pursuer_1_0
510.78876,500,99157.527759,pursuer_0_0.6711389605714937,pursuer_0_1.404590424681523,pursuer_0_0
2420.7397,500,99157.52782,pursuer_1_0.42631905544390397,pursuer_1_1.483801684575685,pursuer_1_0
990.8978,500,99157.527872,pursuer_0_0.5707881670836807,pursuer_0_1.339424334743961,pursuer_0_0
2219.0671,500,99157.527918,pursuer_1_0.4508774509615389,pursuer_1_1.1007313677258286,pursuer_1_0
560.0259,500,99157.52796,pursuer_0_0.6638129969948542,pursuer_0_1.3993801999031452,pursuer_0_0
1889.3428,500,99157.528005,pursuer_1_0.4864530144752405,pursuer_1_1.155072554967813,pursuer_1_0
989.17944,500,99157.528053,pursuer_0_0.6093805463979418,pursuer_0_1.3294143130747407,pursuer_0_0
2550.277,500,99157.528103,pursuer_1_0.41282298182237825,pursuer_1_1.4287838030110847,pursuer_1_0
-141.46756,500,99157.528153,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-191.63838,500,99157.528199,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
3005.5605,500,99157.528244,pursuer_0_0.37004808552799684,pursuer_0_1.278158777766165,pursuer_0_0
-205.77805,500,99157.528292,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
725.677,500,99157.528339,pursuer_0_0.6456644777402907,pursuer_0_1.3748295086094073,pursuer_0_0
-195.43486,500,99157.528385,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1085.5165,500,99268.633424,pursuer_0_0.5983979053934694,pursuer_0_1.3153105307284045,pursuer_0_0
2108.6736,500,99268.634149,pursuer_1_0.46320208953623654,pursuer_1_1.116376916394663,pursuer_1_0
2816.154,500,99268.634219,pursuer_0_0.3876884082093554,pursuer_0_1.4046151197128764,pursuer_0_0
1994.4984,500,99268.63426,pursuer_1_0.47468421893745777,pursuer_1_1.178864536134963,pursuer_1_0
615.7864,500,99268.634296,pursuer_0_0.6584484040756443,pursuer_0_1.3940912741284555,pursuer_0_0
-197.81075,500,99268.63433,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1303.5087,500,99268.634363,pursuer_0_0.5781569564426192,pursuer_0_1.3358965415558173,pursuer_0_0
3052.7744,500,99268.634396,pursuer_1_0.3597317981257907,pursuer_1_1.2900770109144086,pursuer_1_0
2916.5698,500,99268.634428,pursuer_0_0.38603849654080624,pursuer_0_1.368821264875613,pursuer_0_0
2410.4143,500,99268.634462,pursuer_1_0.42821402060291475,pursuer_1_1.2846927650312332,pursuer_1_0
2545.2678,500,99268.634495,pursuer_0_0.4252115754832973,pursuer_0_1.472352514242541,pursuer_0_0
-240.36797,500,99268.634527,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2656.2756,500,99268.634558,pursuer_0_0.5909819044535534,pursuer_0_1.1239775549324484,pursuer_0_0
-225.09529,500,99268.63459,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2503.9128,500,99268.634622,pursuer_0_0.5208677781403508,pursuer_0_1.3338591168058975,pursuer_0_0
1405.2979,500,99268.634655,pursuer_1_0.5486614970463747,pursuer_1_1.2553472364118525,pursuer_1_0
1447.5231,500,99392.321273,pursuer_0_0.558777361702972,pursuer_0_1.389826746282107,pursuer_0_0
1461.5592,500,99392.322175,pursuer_1_0.5455779453061066,pursuer_1_1.4461347302618668,pursuer_1_0
2510.5144,500,99392.322267,pursuer_0_0.4626700514623286,pursuer_0_1.20387504766242,pursuer_0_0
354.82874,500,99392.322333,pursuer_1_0.6838201038395181,pursuer_1_1.44927012825804,pursuer_1_0
2857.3025,500,99392.322391,pursuer_0_0.40182400330893403,pursuer_0_1.3711813799193748,pursuer_0_0
1341.8036,500,99392.322447,pursuer_1_0.5555514391052424,pursuer_1_1.2596023178472393,pursuer_1_0
2409.0718,500,99392.322502,pursuer_0_0.44022850960329707,pursuer_0_1.0761850323781852,pursuer_0_0
1984.6565,500,99392.322555,pursuer_1_0.4841214884965409,pursuer_1_1.359693059206086,pursuer_1_0
1708.5823,500,99392.322609,pursuer_0_0.5247749386853848,pursuer_0_1.4334904951333611,pursuer_0_0
838.8103,500,99392.322662,pursuer_1_0.6199397772647155,pursuer_1_1.3514589678923474,pursuer_1_0
1346.7571,500,99392.322714,pursuer_0_0.5599942708430334,pursuer_0_1.2767949896052082,pursuer_0_0
1405.5872,500,99392.322766,pursuer_1_0.551281063738776,pursuer_1_1.278274512165314,pursuer_1_0
2545.0618,500,99392.322818,pursuer_0_0.42600053324905696,pursuer_0_1.2859967835605275,pursuer_0_0
2028.08,500,99392.322871,pursuer_1_0.4731058991654616,pursuer_1_1.2114622978988612,pursuer_1_0
855.78406,500,99392.322923,pursuer_0_0.6288572352598135,pursuer_0_1.3650386601709985,pursuer_0_0
1574.6539,500,99392.322975,pursuer_1_0.5321730729192026,pursuer_1_1.4836271625505484,pursuer_1_0
2569.7595,500,99512.232337,pursuer_0_0.407986092546272,pursuer_0_1.295400239717245,pursuer_0_0
2834.017,500,99512.23324,pursuer_1_0.37748035017526765,pursuer_1_1.3186505807195616,pursuer_1_0
2894.2073,500,99512.233314,pursuer_0_0.3819385308716907,pursuer_0_1.360699393862795,pursuer_0_0
